path,id
Social/Happy/0142,3
School/Angry/0262,0
Talkshow/Neutral/0186,4
History/Happy/0161,3
Terror/Neutral/0147,4
OfficialEvent/Surprise/0092,6
War/Angry/0221,0
War/Angry/0627,0
Contest/Surprise/0059,6
Argue/Angry/0433,0
DailyLife/Neutral/0115,4
Business/Disgust/0114,1
DailyLife/Happy/0232,3
Speech/Neutral/0223,4
Interview/Happy/0438,3
Speech/Surprise/0079,6
ElegantArt/Neutral/0121,4
Crisis/Happy/0238,3
Terror/Fear/0286,2
History/Sad/0514,5
Terror/Angry/0153,0
History/Sad/0646,5
Interview/Sad/0219,5
Social/Angry/0065,0
Talkshow/Surprise/0107,6
Argue/Neutral/0536,4
Terror/Disgust/0031,1
OfficialEvent/Happy/0191,3
Business/Happy/0100,3
Contest/Surprise/0062,6
DailyLife/Neutral/0333,4
Experiment/Happy/0099,3
War/Angry/0400,0
Liveshow/Happy/0089,3
Terror/Fear/0080,2
Speech/Neutral/0264,4
Crime/Neutral/0347,4
War/Happy/0092,3
DailyLife/Neutral/0197,4
War/Sad/0565,5
ElegantArt/Sad/0334,5
Experiment/Disgust/0008,1
Contest/Neutral/0271,4
Interview/Happy/0442,3
Contest/Fear/0083,2
Talkshow/Neutral/0447,4
History/Angry/0192,0
Business/Disgust/0069,1
Argue/Surprise/0105,6
Crisis/Neutral/0190,4
History/Happy/0131,3
Terror/Neutral/0447,4
ScholarReport/Sad/0219,5
ElegantArt/Angry/0051,0
War/Angry/0388,0
Contest/Angry/0169,0
Conflict/Sad/0214,5
Speech/Angry/0260,0
Speech/Happy/0176,3
Interview/Neutral/0577,4
War/Happy/0222,3
ElegantArt/Neutral/0271,4
History/Neutral/0275,4
Crisis/Angry/0192,0
Conflict/Angry/0493,0
DailyLife/Neutral/0245,4
Social/Disgust/0129,1
Interview/Happy/0639,3
DailyLife/Angry/0320,0
Speech/Surprise/0140,6
Interview/Happy/0671,3
Liveshow/Happy/0061,3
Contest/Angry/0183,0
History/Happy/0283,3
Speech/Neutral/0509,4
School/Fear/0105,2
Business/Neutral/0345,4
ElegantArt/Sad/0195,5
Speech/Neutral/0414,4
Conflict/Sad/0129,5
Business/Neutral/0473,4
Terror/Sad/0276,5
ScholarReport/Sad/0078,5
DailyLife/Surprise/0026,6
Business/Neutral/0310,4
ElegantArt/Angry/0149,0
Argue/Surprise/0045,6
Argue/Sad/0226,5
OfficialEvent/Disgust/0054,1
Conflict/Angry/0497,0
Conflict/Angry/0318,0
Speech/Happy/0298,3
Conflict/Happy/0120,3
Crime/Neutral/0363,4
Talkshow/Angry/0126,0
School/Surprise/0183,6
History/Sad/0465,5
Conflict/Sad/0413,5
ScholarReport/Happy/0394,3
Argue/Angry/0420,0
DailyLife/Angry/0572,0
ElegantArt/Happy/0098,3
Interview/Happy/0313,3
Crisis/Disgust/0053,1
Argue/Angry/0359,0
ScholarReport/Happy/0362,3
History/Neutral/0519,4
Liveshow/Happy/0121,3
Contest/Sad/0353,5
Speech/Surprise/0139,6
ElegantArt/Neutral/0123,4
Crime/Happy/0131,3
Conflict/Neutral/0294,4
Crime/Disgust/0029,1
School/Angry/0405,0
Business/Angry/0139,0
Terror/Sad/0127,5
Action/Happy/0199,3
War/Angry/0322,0
Talkshow/Surprise/0179,6
History/Fear/0173,2
Speech/Happy/0209,3
Contest/Angry/0184,0
ScholarReport/Neutral/0289,4
DailyLife/Sad/0394,5
School/Angry/0406,0
War/Sad/0421,5
School/Disgust/0172,1
Contest/Sad/0401,5
History/Sad/0603,5
School/Surprise/0058,6
Conflict/Angry/0150,0
Terror/Angry/0180,0
ScholarReport/Neutral/0218,4
Crisis/Sad/0233,5
Argue/Neutral/0372,4
Medicine/Surprise/0042,6
School/Fear/0100,2
Crime/Angry/0147,0
Talkshow/Neutral/0126,4
Conflict/Angry/0282,0
Argue/Sad/0220,5
Social/Neutral/0229,4
Argue/Neutral/0488,4
Argue/Neutral/0305,4
Conflict/Disgust/0079,1
Argue/Angry/0660,0
Interview/Happy/0246,3
Conflict/Disgust/0151,1
Contest/Angry/0138,0
Conflict/Surprise/0161,6
ScholarReport/Sad/0204,5
Interview/Sad/0167,5
Conflict/Angry/0338,0
Social/Neutral/0372,4
War/Surprise/0102,6
Conflict/Fear/0101,2
History/Sad/0207,5
Argue/Sad/0195,5
Conflict/Disgust/0066,1
Business/Neutral/0185,4
War/Sad/0425,5
ScholarReport/Disgust/0064,1
Contest/Neutral/0538,4
Social/Happy/0074,3
Liveshow/Happy/0250,3
Crime/Neutral/0373,4
DailyLife/Happy/0345,3
Action/Neutral/0081,4
School/Neutral/0172,4
Speech/Sad/0181,5
Crisis/Angry/0132,0
School/Angry/0420,0
Terror/Sad/0342,5
Interview/Happy/0646,3
Interview/Angry/0181,0
Talkshow/Neutral/0195,4
War/Angry/0144,0
School/Surprise/0098,6
Talkshow/Neutral/0401,4
Experiment/Neutral/0073,4
Crime/Sad/0233,5
Contest/Neutral/0578,4
History/Happy/0099,3
War/Sad/0259,5
Argue/Surprise/0139,6
DailyLife/Angry/0313,0
Crisis/Angry/0182,0
Argue/Happy/0369,3
Business/Neutral/0126,4
Business/Happy/0285,3
Business/Sad/0159,5
ElegantArt/Surprise/0048,6
History/Fear/0175,2
Crisis/Sad/0085,5
Liveshow/Neutral/0250,4
Terror/Sad/0266,5
Action/Neutral/0112,4
Conflict/Happy/0101,3
History/Angry/0198,0
DailyLife/Angry/0179,0
Speech/Neutral/0499,4
ScholarReport/Angry/0094,0
War/Happy/0069,3
Conflict/Disgust/0204,1
School/Neutral/0351,4
DailyLife/Angry/0279,0
War/Disgust/0076,1
Terror/Sad/0181,5
DailyLife/Neutral/0157,4
Terror/Neutral/0208,4
Speech/Angry/0244,0
Experiment/Neutral/0217,4
Social/Neutral/0264,4
History/Surprise/0120,6
Medicine/Surprise/0017,6
Interview/Happy/0626,3
ElegantArt/Angry/0109,0
Speech/Sad/0173,5
ElegantArt/Sad/0122,5
Conflict/Fear/0029,2
Conflict/Angry/0253,0
Contest/Sad/0208,5
Contest/Disgust/0045,1
Speech/Happy/0110,3
ScholarReport/Angry/0093,0
Conflict/Angry/0552,0
Contest/Neutral/0390,4
Conflict/Angry/0491,0
Crime/Sad/0185,5
Talkshow/Surprise/0050,6
OfficialEvent/Happy/0318,3
Action/Fear/0029,2
Argue/Happy/0578,3
ElegantArt/Neutral/0179,4
War/Sad/0340,5
Interview/Happy/0256,3
Crisis/Fear/0102,2
DailyLife/Fear/0028,2
Talkshow/Happy/0311,3
Terror/Surprise/0156,6
DailyLife/Sad/0261,5
History/Sad/0307,5
OfficialEvent/Sad/0078,5
Argue/Surprise/0144,6
School/Sad/0102,5
OfficialEvent/Happy/0090,3
OfficialEvent/Happy/0257,3
Talkshow/Neutral/0320,4
DailyLife/Neutral/0262,4
Liveshow/Neutral/0245,4
Action/Sad/0015,5
Action/Neutral/0041,4
OfficialEvent/Surprise/0093,6
Business/Angry/0216,0
Conflict/Sad/0324,5
Talkshow/Surprise/0070,6
Conflict/Neutral/0098,4
Terror/Neutral/0111,4
School/Sad/0285,5
History/Angry/0300,0
DailyLife/Neutral/0309,4
Terror/Fear/0207,2
Contest/Happy/0436,3
War/Sad/0561,5
ScholarReport/Neutral/0448,4
Speech/Neutral/0120,4
War/Angry/0545,0
ElegantArt/Happy/0067,3
Terror/Angry/0085,0
Interview/Neutral/0363,4
Conflict/Sad/0124,5
War/Sad/0511,5
Action/Sad/0016,5
War/Neutral/0223,4
Conflict/Angry/0720,0
Action/Sad/0059,5
War/Fear/0086,2
Crisis/Neutral/0231,4
Terror/Sad/0197,5
ScholarReport/Happy/0151,3
Terror/Sad/0308,5
Conflict/Angry/0580,0
Argue/Happy/0187,3
Interview/Neutral/0583,4
Medicine/Neutral/0075,4
Crime/Happy/0223,3
Terror/Angry/0256,0
Crime/Happy/0150,3
Liveshow/Neutral/0139,4
ScholarReport/Happy/0129,3
Terror/Sad/0315,5
Argue/Sad/0113,5
Argue/Happy/0337,3
ElegantArt/Fear/0023,2
Crime/Neutral/0111,4
ScholarReport/Happy/0488,3
Business/Neutral/0387,4
ElegantArt/Sad/0342,5
Speech/Angry/0173,0
Argue/Neutral/0374,4
Terror/Angry/0371,0
Contest/Happy/0238,3
Terror/Surprise/0144,6
Talkshow/Neutral/0358,4
Terror/Sad/0121,5
School/Angry/0196,0
Crime/Sad/0277,5
History/Sad/0877,5
Crime/Sad/0149,5
History/Sad/0585,5
Crime/Happy/0231,3
Speech/Angry/0085,0
School/Angry/0257,0
Terror/Sad/0346,5
Speech/Sad/0051,5
Speech/Surprise/0151,6
Crime/Fear/0113,2
Speech/Neutral/0442,4
Interview/Sad/0208,5
Crisis/Neutral/0123,4
Argue/Happy/0432,3
Crisis/Angry/0131,0
History/Surprise/0088,6
Speech/Angry/0127,0
Action/Neutral/0056,4
Conflict/Surprise/0105,6
History/Happy/0092,3
Business/Neutral/0180,4
Medicine/Neutral/0102,4
Conflict/Fear/0117,2
DailyLife/Sad/0375,5
Talkshow/Neutral/0433,4
Talkshow/Happy/0381,3
Terror/Sad/0134,5
Argue/Neutral/0439,4
Talkshow/Sad/0061,5
Talkshow/Happy/0388,3
Terror/Sad/0334,5
School/Fear/0108,2
Contest/Sad/0402,5
Action/Neutral/0180,4
History/Neutral/0371,4
DailyLife/Angry/0356,0
Talkshow/Happy/0229,3
Talkshow/Surprise/0193,6
Conflict/Sad/0233,5
Talkshow/Happy/0228,3
Business/Neutral/0167,4
Crisis/Happy/0169,3
History/Sad/0520,5
Crisis/Neutral/0247,4
Contest/Neutral/0439,4
History/Angry/0276,0
ElegantArt/Surprise/0085,6
Argue/Angry/0317,0
Argue/Angry/0234,0
DailyLife/Neutral/0242,4
Speech/Fear/0041,2
ScholarReport/Neutral/0431,4
Terror/Neutral/0207,4
Speech/Fear/0053,2
Contest/Disgust/0130,1
Terror/Neutral/0376,4
Liveshow/Happy/0241,3
Liveshow/Happy/0110,3
History/Angry/0248,0
History/Fear/0144,2
Business/Neutral/0393,4
Conflict/Happy/0153,3
War/Surprise/0040,6
Business/Disgust/0035,1
Experiment/Neutral/0130,4
ElegantArt/Neutral/0224,4
School/Disgust/0155,1
School/Sad/0287,5
Argue/Disgust/0033,1
Crime/Happy/0201,3
ScholarReport/Fear/0102,2
OfficialEvent/Angry/0278,0
Contest/Disgust/0104,1
Argue/Angry/0215,0
History/Angry/0419,0
Business/Neutral/0275,4
War/Happy/0155,3
School/Sad/0258,5
ElegantArt/Neutral/0190,4
Argue/Angry/0509,0
ScholarReport/Happy/0493,3
Speech/Sad/0136,5
ScholarReport/Happy/0467,3
Social/Happy/0058,3
Crime/Angry/0153,0
Business/Sad/0285,5
ScholarReport/Happy/0112,3
History/Angry/0283,0
Crime/Surprise/0112,6
Crisis/Neutral/0243,4
Crime/Sad/0336,5
School/Neutral/0299,4
School/Fear/0047,2
ScholarReport/Happy/0506,3
ElegantArt/Sad/0294,5
War/Angry/0590,0
War/Surprise/0069,6
Social/Happy/0096,3
DailyLife/Fear/0043,2
Talkshow/Angry/0158,0
History/Fear/0189,2
OfficialEvent/Angry/0236,0
Crime/Fear/0124,2
Interview/Happy/0644,3
Talkshow/Surprise/0117,6
War/Surprise/0095,6
School/Neutral/0218,4
DailyLife/Neutral/0172,4
Argue/Angry/0312,0
Talkshow/Angry/0100,0
Argue/Disgust/0045,1
Business/Angry/0090,0
Talkshow/Happy/0321,3
DailyLife/Neutral/0186,4
Argue/Happy/0592,3
Argue/Fear/0022,2
Conflict/Angry/0297,0
Terror/Angry/0081,0
Contest/Angry/0078,0
Liveshow/Disgust/0070,1
Social/Disgust/0125,1
War/Sad/0488,5
Argue/Neutral/0296,4
DailyLife/Angry/0544,0
Conflict/Sad/0186,5
Contest/Surprise/0065,6
Terror/Neutral/0258,4
Crime/Neutral/0138,4
ScholarReport/Happy/0257,3
School/Surprise/0221,6
Contest/Happy/0311,3
Action/Happy/0101,3
OfficialEvent/Angry/0111,0
ElegantArt/Neutral/0266,4
Business/Neutral/0321,4
DailyLife/Happy/0178,3
Social/Surprise/0109,6
School/Angry/0223,0
Interview/Neutral/0196,4
Terror/Angry/0167,0
Crisis/Sad/0149,5
Interview/Surprise/0084,6
Speech/Happy/0241,3
War/Disgust/0068,1
Contest/Happy/0212,3
DailyLife/Angry/0380,0
Speech/Sad/0144,5
Business/Neutral/0346,4
Crisis/Neutral/0344,4
OfficialEvent/Angry/0212,0
Conflict/Happy/0176,3
Crisis/Neutral/0380,4
Speech/Happy/0186,3
Action/Disgust/0037,1
Social/Sad/0035,5
War/Neutral/0398,4
ScholarReport/Neutral/0348,4
Liveshow/Neutral/0088,4
Conflict/Sad/0411,5
Social/Happy/0104,3
Interview/Happy/0263,3
Argue/Sad/0214,5
Contest/Angry/0142,0
Talkshow/Happy/0445,3
OfficialEvent/Happy/0345,3
ElegantArt/Sad/0275,5
Talkshow/Neutral/0299,4
Talkshow/Happy/0278,3
Business/Sad/0095,5
Interview/Fear/0023,2
Crisis/Neutral/0306,4
Crime/Sad/0200,5
Conflict/Surprise/0173,6
Conflict/Fear/0095,2
Crisis/Surprise/0097,6
Conflict/Neutral/0249,4
Speech/Happy/0287,3
History/Surprise/0108,6
ScholarReport/Happy/0137,3
Conflict/Angry/0173,0
History/Fear/0091,2
Speech/Neutral/0194,4
Experiment/Happy/0147,3
Terror/Angry/0291,0
History/Neutral/0453,4
DailyLife/Neutral/0137,4
Liveshow/Neutral/0241,4
Crisis/Happy/0187,3
Argue/Neutral/0272,4
Terror/Neutral/0321,4
DailyLife/Neutral/0392,4
History/Sad/0501,5
Contest/Neutral/0556,4
Interview/Neutral/0505,4
OfficialEvent/Angry/0225,0
Crisis/Happy/0099,3
Business/Fear/0014,2
Crime/Neutral/0362,4
Conflict/Fear/0107,2
Liveshow/Happy/0251,3
Crisis/Angry/0091,0
School/Sad/0156,5
Contest/Sad/0102,5
Contest/Sad/0163,5
Terror/Angry/0355,0
Contest/Angry/0077,0
Conflict/Neutral/0358,4
War/Happy/0258,3
Action/Neutral/0086,4
DailyLife/Angry/0276,0
War/Sad/0469,5
ScholarReport/Neutral/0268,4
Talkshow/Neutral/0277,4
Medicine/Neutral/0084,4
ElegantArt/Happy/0076,3
DailyLife/Neutral/0110,4
Experiment/Neutral/0194,4
Speech/Sad/0061,5
Interview/Angry/0061,0
Conflict/Angry/0502,0
ScholarReport/Sad/0148,5
School/Sad/0265,5
Liveshow/Happy/0194,3
War/Angry/0623,0
Speech/Angry/0296,0
Liveshow/Happy/0184,3
Social/Disgust/0084,1
Conflict/Angry/0166,0
Argue/Happy/0168,3
Conflict/Neutral/0201,4
OfficialEvent/Disgust/0062,1
History/Surprise/0040,6
Medicine/Neutral/0175,4
Contest/Surprise/0089,6
History/Sad/0209,5
Contest/Neutral/0433,4
History/Angry/0259,0
ScholarReport/Angry/0314,0
Terror/Surprise/0167,6
OfficialEvent/Angry/0284,0
Liveshow/Neutral/0153,4
Speech/Happy/0261,3
Interview/Happy/0399,3
Business/Neutral/0234,4
Crisis/Surprise/0129,6
Conflict/Fear/0032,2
Speech/Fear/0095,2
Argue/Happy/0649,3
Contest/Happy/0410,3
Conflict/Angry/0688,0
Terror/Sad/0136,5
School/Angry/0347,0
Crisis/Sad/0178,5
DailyLife/Angry/0540,0
Social/Neutral/0280,4
Interview/Happy/0397,3
Conflict/Neutral/0235,4
Interview/Disgust/0062,1
Argue/Neutral/0568,4
School/Neutral/0340,4
Speech/Happy/0267,3
Terror/Disgust/0086,1
Talkshow/Angry/0165,0
War/Neutral/0404,4
Talkshow/Sad/0081,5
ScholarReport/Angry/0074,0
Conflict/Fear/0119,2
Contest/Sad/0436,5
Contest/Happy/0379,3
School/Surprise/0227,6
Business/Sad/0269,5
Terror/Sad/0321,5
Crisis/Neutral/0239,4
ScholarReport/Neutral/0315,4
Terror/Surprise/0065,6
War/Surprise/0052,6
War/Angry/0183,0
Social/Surprise/0103,6
Conflict/Angry/0168,0
Medicine/Fear/0043,2
Talkshow/Neutral/0237,4
Contest/Happy/0227,3
ScholarReport/Sad/0210,5
ScholarReport/Happy/0120,3
Terror/Happy/0036,3
Crisis/Neutral/0093,4
History/Sad/0633,5
ScholarReport/Disgust/0045,1
Interview/Neutral/0560,4
Terror/Fear/0265,2
Contest/Neutral/0579,4
Social/Neutral/0167,4
OfficialEvent/Neutral/0323,4
School/Neutral/0291,4
Action/Neutral/0051,4
Medicine/Neutral/0108,4
School/Sad/0114,5
School/Sad/0158,5
Interview/Happy/0574,3
Speech/Happy/0327,3
Conflict/Neutral/0326,4
Talkshow/Happy/0404,3
Crisis/Neutral/0336,4
Speech/Happy/0229,3
War/Sad/0575,5
Talkshow/Disgust/0078,1
ScholarReport/Happy/0334,3
Argue/Neutral/0528,4
Talkshow/Angry/0156,0
School/Neutral/0176,4
Crime/Sad/0217,5
Argue/Sad/0194,5
Contest/Angry/0117,0
DailyLife/Sad/0490,5
Interview/Angry/0079,0
Social/Surprise/0086,6
OfficialEvent/Disgust/0020,1
Conflict/Sad/0349,5
Business/Neutral/0171,4
Crime/Happy/0086,3
Conflict/Fear/0100,2
DailyLife/Angry/0236,0
Conflict/Sad/0256,5
Crime/Disgust/0035,1
Conflict/Neutral/0311,4
Crisis/Neutral/0128,4
Crisis/Angry/0047,0
Argue/Surprise/0118,6
Crisis/Fear/0037,2
Action/Disgust/0036,1
Business/Neutral/0305,4
Talkshow/Neutral/0477,4
DailyLife/Happy/0228,3
OfficialEvent/Angry/0097,0
War/Sad/0576,5
Argue/Fear/0041,2
OfficialEvent/Angry/0289,0
Argue/Happy/0502,3
DailyLife/Angry/0318,0
Action/Happy/0099,3
Interview/Happy/0326,3
Business/Sad/0270,5
DailyLife/Happy/0141,3
War/Neutral/0110,4
DailyLife/Neutral/0327,4
Talkshow/Sad/0092,5
Terror/Fear/0308,2
Crisis/Sad/0115,5
Contest/Neutral/0366,4
Crisis/Disgust/0011,1
Liveshow/Neutral/0178,4
Crime/Surprise/0043,6
OfficialEvent/Angry/0086,0
Interview/Neutral/0457,4
Liveshow/Neutral/0209,4
DailyLife/Angry/0257,0
OfficialEvent/Sad/0086,5
Social/Sad/0023,5
ElegantArt/Neutral/0219,4
Crisis/Neutral/0412,4
Argue/Happy/0523,3
Terror/Angry/0213,0
DailyLife/Fear/0032,2
Contest/Happy/0256,3
Argue/Angry/0563,0
Action/Happy/0263,3
Conflict/Angry/0617,0
School/Angry/0343,0
Action/Happy/0299,3
Crisis/Neutral/0194,4
Conflict/Angry/0592,0
Talkshow/Surprise/0075,6
History/Sad/0404,5
Action/Happy/0154,3
Action/Surprise/0019,6
Argue/Angry/0169,0
Liveshow/Happy/0054,3
Argue/Angry/0522,0
Crisis/Angry/0191,0
Interview/Happy/0398,3
Conflict/Angry/0715,0
Liveshow/Happy/0055,3
History/Sad/0747,5
History/Angry/0277,0
Crime/Neutral/0304,4
War/Sad/0409,5
Experiment/Happy/0065,3
War/Angry/0279,0
Talkshow/Neutral/0165,4
School/Surprise/0172,6
Talkshow/Sad/0171,5
Argue/Happy/0469,3
Speech/Neutral/0153,4
Conflict/Angry/0629,0
OfficialEvent/Sad/0068,5
Social/Disgust/0049,1
Medicine/Neutral/0042,4
Social/Happy/0128,3
Interview/Happy/0528,3
DailyLife/Sad/0416,5
Conflict/Angry/0661,0
School/Neutral/0226,4
Terror/Neutral/0131,4
Medicine/Sad/0129,5
School/Sad/0121,5
War/Neutral/0335,4
Crime/Angry/0250,0
Talkshow/Angry/0170,0
Medicine/Neutral/0082,4
War/Neutral/0423,4
School/Disgust/0095,1
Social/Angry/0102,0
ScholarReport/Happy/0379,3
ScholarReport/Angry/0316,0
War/Sad/0334,5
Speech/Fear/0076,2
Argue/Angry/0448,0
Business/Neutral/0309,4
Experiment/Neutral/0204,4
Conflict/Surprise/0138,6
War/Fear/0077,2
OfficialEvent/Neutral/0173,4
Argue/Disgust/0086,1
Crisis/Neutral/0211,4
ElegantArt/Angry/0118,0
Medicine/Neutral/0195,4
DailyLife/Angry/0273,0
DailyLife/Happy/0479,3
DailyLife/Neutral/0416,4
Contest/Fear/0045,2
Experiment/Happy/0049,3
ElegantArt/Surprise/0066,6
War/Surprise/0101,6
Speech/Sad/0222,5
History/Happy/0260,3
OfficialEvent/Neutral/0110,4
School/Surprise/0130,6
Interview/Sad/0121,5
Business/Happy/0175,3
School/Angry/0237,0
Business/Happy/0314,3
ScholarReport/Neutral/0123,4
Crisis/Surprise/0084,6
History/Neutral/0202,4
War/Neutral/0248,4
Crime/Sad/0378,5
Conflict/Sad/0135,5
Medicine/Angry/0096,0
DailyLife/Angry/0224,0
Contest/Sad/0308,5
Argue/Happy/0204,3
Contest/Surprise/0203,6
War/Angry/0541,0
Conflict/Fear/0123,2
Talkshow/Happy/0442,3
Crisis/Happy/0234,3
Liveshow/Angry/0119,0
War/Neutral/0275,4
School/Sad/0254,5
DailyLife/Angry/0409,0
School/Sad/0191,5
Liveshow/Angry/0124,0
Business/Neutral/0491,4
War/Angry/0548,0
Talkshow/Happy/0240,3
Speech/Disgust/0109,1
DailyLife/Angry/0526,0
Interview/Happy/0629,3
Argue/Neutral/0150,4
School/Surprise/0156,6
Crisis/Neutral/0139,4
OfficialEvent/Angry/0104,0
Speech/Angry/0170,0
Liveshow/Sad/0070,5
Crisis/Fear/0090,2
DailyLife/Disgust/0015,1
Liveshow/Happy/0107,3
Contest/Neutral/0502,4
Contest/Happy/0319,3
History/Angry/0149,0
Crime/Happy/0156,3
History/Surprise/0080,6
Action/Happy/0296,3
Terror/Sad/0227,5
DailyLife/Happy/0337,3
Social/Neutral/0376,4
ScholarReport/Sad/0140,5
ElegantArt/Angry/0076,0
Conflict/Fear/0084,2
Speech/Fear/0039,2
School/Sad/0294,5
History/Sad/0709,5
Argue/Neutral/0148,4
ElegantArt/Angry/0099,0
Interview/Happy/0350,3
Argue/Happy/0660,3
OfficialEvent/Angry/0228,0
Social/Neutral/0132,4
Interview/Neutral/0126,4
Speech/Surprise/0120,6
School/Neutral/0233,4
Speech/Neutral/0520,4
Social/Neutral/0210,4
School/Neutral/0355,4
Talkshow/Surprise/0170,6
Argue/Angry/0370,0
Argue/Disgust/0075,1
Business/Sad/0169,5
Conflict/Neutral/0257,4
ScholarReport/Happy/0282,3
DailyLife/Angry/0438,0
ElegantArt/Angry/0113,0
War/Sad/0310,5
Conflict/Happy/0075,3
Terror/Neutral/0234,4
Argue/Angry/0227,0
Speech/Disgust/0036,1
Liveshow/Happy/0059,3
DailyLife/Happy/0298,3
Interview/Happy/0264,3
Business/Surprise/0194,6
Conflict/Sad/0116,5
Action/Neutral/0131,4
Experiment/Neutral/0200,4
Crime/Disgust/0098,1
Interview/Happy/0237,3
Business/Happy/0331,3
ElegantArt/Neutral/0118,4
Terror/Neutral/0423,4
Contest/Neutral/0396,4
ScholarReport/Angry/0188,0
Business/Disgust/0034,1
Terror/Fear/0277,2
History/Happy/0225,3
DailyLife/Happy/0266,3
Business/Fear/0013,2
Interview/Sad/0101,5
Interview/Happy/0199,3
Argue/Sad/0139,5
Argue/Happy/0639,3
OfficialEvent/Neutral/0370,4
OfficialEvent/Neutral/0368,4
Business/Sad/0288,5
Crime/Neutral/0359,4
Speech/Neutral/0127,4
Interview/Sad/0068,5
Action/Happy/0213,3
History/Angry/0247,0
Conflict/Neutral/0092,4
Conflict/Sad/0101,5
Terror/Sad/0154,5
Crisis/Angry/0074,0
Conflict/Happy/0237,3
Liveshow/Surprise/0026,6
Argue/Angry/0159,0
Contest/Happy/0539,3
War/Sad/0448,5
Liveshow/Neutral/0076,4
Crisis/Neutral/0181,4
Contest/Happy/0453,3
Terror/Sad/0160,5
Social/Neutral/0131,4
Talkshow/Angry/0185,0
Argue/Happy/0509,3
OfficialEvent/Surprise/0052,6
Argue/Sad/0063,5
Contest/Sad/0096,5
Conflict/Fear/0120,2
Conflict/Happy/0063,3
Action/Neutral/0177,4
Liveshow/Neutral/0244,4
Crime/Neutral/0513,4
ScholarReport/Fear/0032,2
War/Neutral/0387,4
Experiment/Neutral/0195,4
Business/Happy/0296,3
Argue/Neutral/0466,4
Contest/Sad/0098,5
History/Neutral/0120,4
War/Angry/0504,0
Speech/Neutral/0289,4
Crime/Fear/0079,2
Medicine/Disgust/0010,1
Contest/Neutral/0539,4
Contest/Neutral/0124,4
Argue/Neutral/0136,4
School/Neutral/0314,4
Speech/Disgust/0071,1
Conflict/Disgust/0133,1
Speech/Sad/0128,5
Talkshow/Sad/0060,5
Experiment/Happy/0046,3
Conflict/Angry/0565,0
Action/Happy/0153,3
Action/Fear/0012,2
War/Neutral/0161,4
Social/Surprise/0075,6
Action/Happy/0283,3
Conflict/Neutral/0256,4
War/Angry/0132,0
Contest/Angry/0123,0
DailyLife/Happy/0339,3
Experiment/Neutral/0189,4
DailyLife/Sad/0402,5
Terror/Angry/0147,0
Interview/Happy/0289,3
Liveshow/Neutral/0121,4
ScholarReport/Sad/0142,5
School/Neutral/0130,4
Contest/Neutral/0359,4
Conflict/Neutral/0178,4
History/Sad/0518,5
DailyLife/Sad/0481,5
History/Neutral/0232,4
Liveshow/Disgust/0028,1
Conflict/Angry/0378,0
Speech/Disgust/0110,1
War/Fear/0115,2
OfficialEvent/Neutral/0181,4
War/Fear/0041,2
Social/Happy/0095,3
Conflict/Angry/0370,0
Talkshow/Surprise/0065,6
History/Neutral/0162,4
Speech/Disgust/0062,1
DailyLife/Happy/0192,3
DailyLife/Sad/0305,5
War/Surprise/0112,6
ScholarReport/Disgust/0044,1
Terror/Disgust/0033,1
School/Neutral/0197,4
Terror/Surprise/0067,6
ScholarReport/Angry/0305,0
DailyLife/Neutral/0182,4
DailyLife/Happy/0389,3
Crime/Angry/0179,0
Interview/Neutral/0248,4
School/Angry/0115,0
DailyLife/Sad/0480,5
History/Disgust/0023,1
ScholarReport/Disgust/0127,1
Speech/Angry/0153,0
Terror/Neutral/0098,4
History/Sad/0841,5
War/Happy/0267,3
Business/Sad/0100,5
ScholarReport/Neutral/0475,4
Crisis/Happy/0124,3
Business/Happy/0320,3
Conflict/Happy/0189,3
War/Happy/0215,3
Business/Happy/0303,3
Business/Neutral/0109,4
War/Sad/0277,5
Interview/Happy/0580,3
ElegantArt/Sad/0341,5
Speech/Surprise/0068,6
Terror/Sad/0423,5
School/Surprise/0131,6
Crime/Angry/0079,0
Terror/Neutral/0176,4
Crime/Sad/0208,5
Business/Disgust/0147,1
War/Sad/0182,5
DailyLife/Neutral/0444,4
Interview/Sad/0129,5
Argue/Happy/0394,3
Interview/Happy/0342,3
Conflict/Disgust/0141,1
Contest/Sad/0363,5
OfficialEvent/Happy/0189,3
Speech/Neutral/0407,4
OfficialEvent/Angry/0156,0
Crime/Neutral/0119,4
History/Happy/0124,3
Contest/Neutral/0532,4
DailyLife/Happy/0378,3
ElegantArt/Happy/0131,3
War/Sad/0384,5
War/Angry/0526,0
School/Angry/0325,0
Conflict/Neutral/0411,4
OfficialEvent/Happy/0078,3
Crime/Disgust/0054,1
Crime/Fear/0076,2
War/Surprise/0087,6
Business/Fear/0012,2
Contest/Happy/0280,3
DailyLife/Happy/0365,3
War/Angry/0455,0
Business/Happy/0229,3
ScholarReport/Surprise/0115,6
Liveshow/Neutral/0181,4
DailyLife/Sad/0370,5
DailyLife/Neutral/0101,4
Argue/Disgust/0091,1
ScholarReport/Happy/0378,3
Argue/Happy/0556,3
Terror/Fear/0081,2
DailyLife/Neutral/0217,4
School/Neutral/0162,4
School/Sad/0124,5
ScholarReport/Angry/0100,0
Terror/Angry/0220,0
Speech/Happy/0200,3
Crime/Neutral/0281,4
War/Fear/0107,2
Conflict/Sad/0177,5
Speech/Neutral/0159,4
Crime/Neutral/0129,4
